timestamp,endpoint,requests_total,errors_total,latency_sum_ms_total,latency_count_total
2026-03-07T14:29:11.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:11.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:11.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:12.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:12.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:12.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:12.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:12.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:13.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:13.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:13.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:13.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:13.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:14.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:14.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:14.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:14.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:14.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:15.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:15.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:15.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:15.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:15.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:16.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:16.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:16.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:16.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:16.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:17.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:17.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:17.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:17.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:17.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:18.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:18.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:18.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:18.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:18.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:19.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:19.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:19.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:19.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:19.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:20.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:20.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:20.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:20.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:20.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:21.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:21.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:21.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:21.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:21.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:22.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:22.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:22.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:22.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:22.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:23.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:23.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:23.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:23.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:23.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:24.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:24.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:24.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:24.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:24.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:25.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:25.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:25.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:25.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:25.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:26.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:26.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:26.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:26.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:26.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:27.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:27.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:27.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:27.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:27.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:28.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:28.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:28.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:28.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:28.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:29.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:29.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:29.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:29.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:29.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:30.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:30.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:30.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:30.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:30.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:31.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:31.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:31.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:31.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:31.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:32.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:32.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:32.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:32.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:32.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:33.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:33.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:33.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:33.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:33.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:34.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:34.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:34.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:34.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:34.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:35.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:35.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:35.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:35.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:35.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:36.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:36.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:36.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:36.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:36.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:37.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:37.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:37.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:37.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:37.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:38.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:38.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:38.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:38.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:38.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:39.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:39.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:39.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:39.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:39.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:40.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:40.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:40.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:40.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:40.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:41.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:41.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:41.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:41.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:41.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:42.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:42.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:42.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:42.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:42.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:43.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:43.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:43.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:43.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:43.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:44.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:44.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:44.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:44.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:44.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:45.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:45.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:45.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:45.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:45.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:46.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:46.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:46.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:46.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:46.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:47.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:47.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:47.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:47.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:47.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:48.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:48.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:48.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:48.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:48.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:49.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:49.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:49.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:49.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:49.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:50.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:50.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:50.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:50.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:50.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:51.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:51.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:51.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:51.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:51.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:52.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:52.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:52.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:52.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:52.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:53.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:53.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:53.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:53.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:53.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:54.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:54.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:54.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:54.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:54.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:55.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:55.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:55.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:55.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:55.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:56.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:56.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:56.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:56.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:56.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:57.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:57.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:57.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:57.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:57.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:58.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:58.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:58.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:58.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:58.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:29:59.000Z,/api/db,20,0,213.77,20
2026-03-07T14:29:59.000Z,/api/error,16,16,29.97,16
2026-03-07T14:29:59.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:29:59.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:29:59.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:00.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:00.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:00.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:00.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:00.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:01.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:01.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:01.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:01.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:01.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:02.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:02.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:02.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:02.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:02.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:03.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:03.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:03.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:03.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:03.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:04.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:04.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:04.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:04.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:04.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:05.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:05.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:05.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:05.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:05.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:06.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:06.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:06.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:06.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:06.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:07.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:07.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:07.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:07.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:07.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:08.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:08.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:08.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:08.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:08.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:09.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:09.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:09.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:09.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:09.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:10.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:10.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:10.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:10.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:10.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:11.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:11.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:11.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:11.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:11.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:12.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:12.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:12.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:12.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:12.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:13.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:13.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:13.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:13.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:13.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:14.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:14.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:14.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:14.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:14.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:15.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:15.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:15.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:15.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:15.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:16.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:16.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:16.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:16.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:16.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:17.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:17.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:17.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:17.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:17.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:18.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:18.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:18.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:18.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:18.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:19.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:19.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:19.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:19.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:19.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:20.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:20.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:20.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:20.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:20.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:21.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:21.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:21.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:21.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:21.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:22.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:22.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:22.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:22.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:22.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:23.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:23.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:23.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:23.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:23.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:24.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:24.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:24.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:24.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:24.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:25.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:25.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:25.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:25.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:25.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:26.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:26.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:26.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:26.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:26.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:27.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:27.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:27.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:27.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:27.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:28.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:28.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:28.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:28.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:28.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:29.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:29.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:29.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:29.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:29.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:30.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:30.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:30.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:30.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:30.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:31.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:31.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:31.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:31.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:31.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:32.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:32.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:32.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:32.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:32.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:33.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:33.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:33.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:33.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:33.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:34.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:34.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:34.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:34.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:34.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:35.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:35.000Z,/api/error,16,16,29.97,16
2026-03-07T14:30:35.000Z,/api/normal,318,0,547.71,318
2026-03-07T14:30:35.000Z,/api/slow,106,17,127471.27,106
2026-03-07T14:30:35.000Z,/api/validate,8,4,132.24,8
2026-03-07T14:30:36.000Z,/api/db,20,0,213.77,20
2026-03-07T14:30:36.000Z,/api/error,16,16,29.97,16
